series1,series2,series3,series4,series5,series6,series7,series8,series9,series10,series11,series12,series13,series14,series15,series16,series17,series18,series19,series20,series21,series22,series23,series24,series25,series26,series27,series28,series29,series30,series31,series32,series33,series34,series35,series36,series37,series38,series39,series40,series41,series42,series43,series44,series45,series46,series47,series48,series49,series50,series51,series52,series53,series54,series55,series56,series57,series58,series59,series60,series61,series62,series63,series64,series65,series66,series67,series68,series69,series70,series71,series72,series73,series74,series75,series76,series77,series78,series79,series80,series81,series82,series83,series84,series85,series86,series87,series88,series89,series90,series91,series92,series93,series94,series95,series96,series97,series98,series99,series100
1.5001923935608779,0.32494734351694077,1.7757887364757903,0.6277152732607403,8.489301843091976,0.33743803426770386,0.0813450939878797,0.6181934543205945,1.7820502995230483,1.0434731418484813,0.2933885412838005,3.1247543580828565,7.4189079043917445,3.2345539388039306,3.6725529847218805,0.27699171584194204,0.2835820026279321,0.33123654870633445,0.9118537234127428,0.7404539927126123,4.495757961502145,1.576842848673395,0.5655362278576933,0.17107128191186097,4.752361037171399,0.24306284016234164,8.136795450281396,1.615152622280522,0.38287708717679303,0.637606857034154,0.8789080039526725,2.313223910137402,0.20955886180625755,0.6598920943789384,1.614366363170619,1.065310754215122,2.48819616350084,0.14634665334638144,0.9089845402315543,0.5014577124416469,0.769576918294419,0.44960149783564707,0.8966542091276288,1.154711846425533,2.3133955546061844,1.422847739512218,0.6281355342531497,1.3668997897167092,0.3652768432705492,1.0289475918557198,0.35985826608962107,2.267601797824179,3.487844886561507,0.10872850106912411,6.74856756499562,6.075590628012121,2.976362066109114,1.1750875174336501,1.88328833110258,0.6609388580671879,0.3743245450600146,0.25338495631577446,0.8918065338622754,1.647464466818177,0.4085578027474468,3.693199756780671,1.9263631009943532,0.48340308328657716,0.7225478057393331,3.020745854129448,2.96633119125383,0.8103608902412714,1.3554371288989395,0.8219907144362473,4.788328057276265,0.801518699306725,1.469023838228527,1.5095537440605578,2.00497963936726,0.6190663027596011,0.3811366359036094,1.0925774381489441,0.47788110110550824,0.9035099777394416,1.109235512995421,0.30072638632086335,0.8191197437014462,1.3768641695823862,0.2593965232997073,0.837217212723386,1.5003874129111592,1.317510954679457,0.28403397728623514,0.550608600478436,0.471563696740083,1.5909267793434119,0.5051323494971822,1.3417635961143703,1.4900840779016506,0.42509122286633805
1.1806320394504228,0.22128042077528354,3.3554623276294335,0.32627921180121494,17.243937541341328,0.563121122977868,0.1139946967389904,1.0134656453139521,3.181546654537165,0.3732441540105692,0.2666343152706965,7.451613828150695,13.539251300427914,28.54219482717876,6.414472577712507,0.5507309348795781,0.17639119669338507,0.07052807431720699,1.2912761365981,0.8360869301074565,3.485526540953317,0.8910430411769419,1.1003886316754792,0.15521423565381495,0.5841539177161748,0.20204477588499772,3.59717634703199,5.898731512745505,1.077463553498759,1.1152641675540702,0.5896218364770903,1.2243302595796597,0.14334703553389794,1.5717704378303146,2.7238731582642086,0.4851146844190619,3.8996213901927206,0.3542312642417709,0.5275833257971653,0.1290283992152334,0.4874065396901467,0.24523979604516669,2.232009302046711,1.7128202649965762,10.46154850508964,1.2326718350663757,1.4030177146685594,4.936111025022214,0.42437493132508775,0.20505825410243073,0.29953416651681625,2.0388667774291016,5.016389137486215,0.25004235516113765,23.293246542065493,4.135522778356511,0.39017186570258366,1.7574836059423191,4.451488661381574,0.4438304397034011,0.4587085983344061,0.08223558926043492,0.1605303515053611,0.3712251149077873,0.13126500799294374,0.3058760591882562,3.129319390946738,1.0222810404898393,3.0211912214269363,1.4609824372259508,0.9381099461779819,0.1815189849551441,0.3685342407672094,0.7616552778019492,18.254682538146035,0.9225910635645775,1.8750692193273921,2.321988132956952,2.3411434514619223,0.6509586858883991,0.2325258499655177,0.6947054615462845,0.3201953543277904,0.7155359254629153,0.1592609667288462,0.13480927191684544,0.8275849369160395,0.33095098576220566,0.28798606389321574,0.3100170311321641,1.630420752515752,5.572079633126804,0.3944322729528405,0.29501490983639816,1.9200748547964532,1.476763586164801,0.32005710092470885,4.078502850938325,2.5551009810322776,0.6140542595341902
0.30377665891549743,0.14127903644825998,1.562876694097984,0.12480499531220626,0.84985764620861,0.21081584122526176,0.11378668622129215,4.552917528482326,0.5542321803497142,0.8513591133831475,0.4605979695053454,1.4378261556319627,22.463559093357777,15.601926042071705,17.031202805373642,0.9624001138663781,0.8185000133004033,0.034305718350744384,0.9818925264080478,0.9391114485175714,3.110196057365079,18.385189052362975,0.3408505042186663,0.04882893206228689,0.5568165920626125,0.2551994295011933,0.4713840693946392,1.3122769553717086,0.27401851695685103,1.1353456805836546,0.47592623006205986,0.5459732428520312,0.09834596709919095,0.3698087153832669,0.6416040085401432,0.36504736870984567,19.51439747619163,0.25073597000634257,0.30763067358926527,0.06159279416183307,1.7638018592223275,1.1356335332886454,1.734659807560882,0.8115217233673099,3.9811545818329135,1.5128537841085983,2.627801939533274,4.727878609362595,1.1807717016657735,0.466958468771884,0.5513680127579439,3.8671739938523997,0.9676032571049464,0.20109762176104076,8.193575030468605,12.055210307925774,0.16176670812215574,0.9101438643045179,20.180755967227537,0.391278393155068,0.881606207553105,0.027059170890432308,0.42784811671065937,0.17371001787121557,0.10710913079806363,0.41032924543949917,1.9582517667605863,1.8576143249414336,12.37376826946323,0.8259225834443932,0.22577312022359164,0.37928596427674105,1.1205460920324084,0.3605708690963613,15.672260766035764,1.4673166512932403,1.932199626951515,0.44580859704860254,3.6898936133493083,1.9012274667690272,0.40583833895442806,0.31363522539939176,0.05090873420193581,0.6497013430856432,0.2726452168106985,0.03978661318418327,2.9042316179554066,0.46874116526292536,0.6637626407255116,0.5747638233092932,3.356744375692395,20.68186559145176,0.2515549153074394,0.3627392904097582,2.80539968596411,0.49568846025710334,0.683188484507381,6.529399147127825,2.5968140763972367,2.103562312013178
0.19831644573632035,0.11198101411404839,4.0412180170870915,0.16953328638855422,0.8641882760868634,0.20586000178766384,0.35665089502930847,5.653091022382937,0.1855098711195674,1.9591445612726337,4.717806708874198,2.3333569320197207,18.142184739331306,23.59786893612842,31.138226061504344,1.3465672489112774,0.5945825685958765,0.03425339439694199,3.2843111334903203,0.2064176935501481,1.6057454685240928,51.95695723733627,0.287984158559996,0.10010806949722975,0.24493353940145818,0.10804920630407772,0.6306790600544395,3.2760050111907013,0.14339822027764457,1.4703387630804632,0.07746215610934601,0.25710878968223433,0.1105405749405773,0.09235700373334473,0.8188067820453255,0.28752396856054857,2.6673334238537967,0.6003537147239452,0.7547498281282207,0.04795356391357716,3.079685866112386,1.1219598480544006,3.8626646368550333,0.5690010345433311,9.478542114749441,5.097410408823056,5.93642978086727,19.029263246059948,0.5216818150447989,0.4673054217274538,0.45030679690546555,11.640255612824934,1.9832275789422589,0.09712375685943303,21.692264167177658,2.1536046239260904,0.1277908983575241,0.3386122947937549,29.138004784718312,3.4392604158394633,5.549412681970559,0.0034958185213310763,0.8436001032875926,0.09669931660154282,0.15988859148741338,0.2326871481656722,2.2216200096109424,5.407155984853181,7.100676833707568,0.23807864491177666,0.20134538769877636,0.20871524987172665,0.21774860861600903,0.3870510347838385,46.52365516376744,0.752462941287269,6.06916603955163,0.9005731006931338,1.5533634988820169,1.277406386203393,0.13685392311836467,0.5086229024399964,0.010238830409640265,0.8383869214731311,0.12764613508950856,0.028153576551498093,10.377641944476778,0.37360597813621854,0.4924496838380267,1.5411094362355813,1.0267303229643132,13.625226626856506,0.5801102421666076,1.4960900360894274,1.6619105632750126,0.17203383968592195,0.2295427960780153,3.9388914545349674,1.4196352842383124,2.839894184322054
0.26194349184608856,0.2349595339105242,6.411876371280979,0.5014833269671879,0.67534153582527,0.14915866125609267,0.5453479199322243,7.478943453146032,0.2254233646121276,0.576511440802068,1.2697966957058875,2.7017464837736838,25.952291759642318,27.668157385415483,19.053351618770808,1.2869994718572264,1.1198511653240248,0.04842595425897823,5.306864920895711,0.10935164818719707,5.42615938799027,22.53970088252436,0.1648232027235219,0.18978644766539776,0.10704443862342927,0.21658810476783943,1.497111045112054,5.921512911698045,0.09672984812421376,1.470816499669826,0.6200048801689597,0.5028008980308636,1.0206803999439658,0.37015872789057047,0.5982046987081931,2.0654075353017283,1.3082475682874617,1.0379135725563253,0.5831680502866765,0.17989989552525382,5.065133682044373,0.7332097221095094,1.4257988410218423,0.4504904906766427,3.6623336082622444,2.9509391763777497,13.966990201536378,8.590890244706982,1.9123439669653104,1.575777095198837,0.7129277767877115,72.57152950012052,0.5367989925011297,0.1751734209713584,226.48729328330464,1.503815210293376,0.05544607587495478,0.31159723353039537,13.670117080053748,2.3372471355784143,3.5805973472676467,0.009638459891333214,0.17542888024032388,0.12264416679831695,0.1721783916079,0.15139968991486447,0.914781048544234,19.357783205546884,10.379610355586097,0.14524745613183845,2.138693826697792,0.4772725400858566,0.22386854022480163,1.2927853895190249,18.227991684650583,1.5296925342435341,9.207582346164017,0.7094779465585244,3.2060749736807956,9.094316637702967,0.19235033095321458,0.08084164303486328,0.014619578188367519,0.6784034189820206,0.14665924050823015,0.025944086085787077,7.917179883990071,0.10609094655744551,0.3476074569996304,1.373984818173432,0.4742487740869056,15.612321906127919,0.9581498171651204,2.291302717849809,2.663552055219694,0.18140047505554666,0.34377035647013976,3.960800773024387,1.5448353495703326,13.82915303493291
0.30200799621300944,0.15934158282690994,5.824258888368193,0.17559023749571534,1.2260016756434973,0.1586120442450182,0.14413557272537195,21.180510380894592,0.07991608450919133,2.0660800457893993,8.84859253566584,1.849835759670483,8.467344066500276,28.84898857648211,3.901404055752638,0.26252398745350003,0.43935937622535953,0.06839581985116337,20.415752721055007,0.44886580492946915,10.618812206925513,48.2241909864565,0.2585512296063525,1.0854517835188766,0.1635663627608521,0.10654927344447238,1.347778007936258,2.321818837366109,0.03389288531269259,3.53554681201353,2.0574884145737458,0.6799075500161742,0.989669618112134,0.7485421874960377,0.8754037726522351,7.844991617601873,0.35764745841612827,0.4741488000330147,0.6500737148911875,0.07644861405151948,1.0014735167415476,0.5784777033873642,0.40490065686985466,0.14797662374372528,2.0785924492840278,0.16020018044961534,26.22989604633943,3.6052421126762795,2.8799983458189065,2.4064478094697144,0.5905729564058048,429.2820584080683,0.09835882759385135,0.27004233376450176,183.41327226931838,1.3089739062306212,0.016353327257913147,0.36377279176081934,20.71378343616179,1.8098187559271213,1.0111765771200025,0.004799824784772634,0.44381684987592457,0.38687491435422194,0.546681705354004,0.28919991429988334,2.011095923516372,32.72883042308883,38.33311064349881,0.049550829472425575,0.963211887970211,1.6266501910588325,0.1765764769090186,1.61794384120143,13.54730483453384,15.718804968446037,15.2589197507641,0.8087631977173589,1.3555944347840119,15.710218154477154,0.14379730942158206,0.055429265717556464,0.021042699014213788,3.350370359531587,0.022011173480585365,0.005875158847660859,4.1634318462513695,0.26886675881370997,0.25787678046405216,3.9169846542265327,0.6148402362687764,14.499860192371177,0.14570051096641862,7.633269100856087,1.6590772356038619,0.07707699454749757,0.4592320668564011,3.584236264519722,1.2267287210265034,7.2644725526495675
0.12767746440879266,0.7681017079264156,1.974841221334036,0.24075655880395538,1.5079541502756952,0.0759121340206453,0.24834719010762238,12.06348123405608,0.15480580108228978,0.6636698956765259,3.9409926206579473,2.2479943665656217,13.305860475930714,32.71613521641132,1.8183382366542682,0.19131807545888715,0.30925457648311755,0.040919139847424194,8.215375370389522,0.6930402069957328,9.976026199567647,19.970340077883137,0.16034459364449957,1.9224162962895435,0.1344456060119596,0.7709261547743109,0.6159810834242937,4.150710472827707,0.07392778399848193,1.3434477433889804,0.5350412713908705,0.5595284176840014,0.7554843669126377,1.0132734137707256,1.9072531449372823,23.58610451410573,0.4574513504961319,0.19801098236642406,0.7782296280004447,0.08951297570401055,1.5300738367596987,0.5201144713585238,1.103583405402969,0.21906771673416284,1.4154593649407026,0.6351181480236098,20.893024307998786,4.27762401954464,2.8641193097674464,8.2378235685373,3.2843049688223402,587.4809637871874,0.15856145534279106,0.46529097785122386,32.406848284386456,0.6198101978917232,0.0038824658189487303,3.3130316034050415,20.05509806489996,6.925240602519031,1.3218143913900007,0.011121010086975391,0.4535622058717139,0.286585626296834,0.6781229164315833,0.22578605472608987,2.558233616537724,26.498048077054303,29.195824753454833,0.005423482453049868,3.249422076855496,0.4009354556710537,0.07022503485203305,2.9834303864182563,19.57919304995254,2.408631876591448,13.672340006826897,1.1966126846108147,1.9250950196735472,37.79200147481725,0.26563311010569174,0.3317159267670367,0.031138681662676432,5.682804621422302,0.045901981369273585,0.01809661372402681,21.355964875772013,0.4205332521044586,0.8479881274137048,0.549201233500027,10.266335860786949,19.13195210649999,0.05719540895595913,3.1487655672603045,0.7611522978700486,0.030443036832278832,0.18178012599554808,3.703470024270831,1.752763421820981,5.779926465094496
0.0639951043726531,0.2844027500285052,0.6864686183374363,0.2771122550976471,20.013772176289265,0.0822885953873967,0.03620859774311068,15.965289871581003,0.2902296404111139,0.6238426874129213,2.248408835728382,7.4876859995955,51.62815123969326,47.33384510540447,0.27889332990902993,0.09191561150896306,0.16952374907970713,0.09149387563745132,2.89131175897557,0.08501209345146352,2.241688166762636,5.7711918236551485,0.2855949952880049,2.0218190289858007,0.7596127300699934,3.1212922095199422,3.489996439952005,0.20977888941754447,0.07367233488815576,5.2796686927560215,0.3767847935770661,0.40839351910875205,1.028697891491735,0.4611427671154401,0.816399320475204,32.31745543589134,4.007784254052165,0.46746801991973536,0.6392763747064777,0.047591453731597864,0.42362692496254717,0.8451728333030176,1.0834262917482562,1.3995233112272945,0.9849238532165512,0.39488570097916753,8.489558349636736,20.898544531740953,0.8337275505749612,32.83853031415316,8.051385843982397,35.252739174516456,0.41605569067094594,1.47510384417559,91.87153359354345,1.1496593995243225,0.003738260733042014,3.7040763700884956,39.726114758599444,33.13227155099672,6.279317642945347,0.004185394969470702,1.0829785537993486,2.1337077978584356,0.8150126544508672,1.1092435428417438,3.346759931167466,15.282287302886926,40.624617255825854,0.01688190842829337,4.118245409315025,0.9781485575819678,0.015163603808440444,8.363100349994772,21.292111134777105,0.47050107732418384,13.625197153562452,0.39616052648223515,0.36716907484217687,27.39268875201756,0.14856153927880625,1.033292143599951,0.09001868590962933,11.755911506515515,0.04008035536547834,0.017195899302662583,55.792175270427656,0.3883084460008052,0.31322853401732925,0.9534977467734795,27.544987185988862,91.43822431564298,0.04641827174087092,5.3069844158707555,0.3047388526675311,0.012788789554041613,0.054164836374810926,1.9780925715187607,8.524683726466622,12.064404226357086
0.03449725625121035,0.4494866110313754,0.46027016046588937,0.0714757250141719,9.60382357629768,0.27187175720138795,0.026048824571478963,12.183961413432046,0.4111342521122796,0.07872854605609375,4.0640001384915525,15.553802090826709,16.132990425889048,448.4479565781424,0.38012197291849614,0.032767722284419085,0.2313346946467458,0.025184582615278953,0.6069243879828108,0.06659211586280148,3.025209722656993,4.382481072697459,1.5738574509476018,8.954621270457354,0.7872221168771962,2.529500427209889,3.4558693262308733,0.1941484191039156,0.06828507524548257,2.331838866399452,0.1858524502398526,1.253761708424081,5.619518978685409,0.6119273465267353,0.4275587971100702,27.924459522098523,3.9160203987544633,0.22926204036990566,0.6756171839260858,0.047789255426305445,1.0059041932724349,0.49323844275424666,0.32840562129329876,0.5319208683307526,1.026116557171602,0.49926298293870813,7.874793639785607,12.14407754109718,0.8179777670138026,45.54663171964249,2.3157084707672784,99.78729036816631,0.6115944875871522,0.5457758413629114,157.0851338002787,0.9284285187660469,0.008955015803359266,3.5142877454189874,21.901011914086933,52.10474734787514,32.81700853558799,0.007226277785541801,1.3569820308719573,2.903286928469499,0.6608820114465567,0.49601000397615985,6.949328696607126,6.78977405973528,29.698671053082176,0.14715279121427943,7.5693891780016465,2.733120704499773,0.009223551861773718,9.123053429369795,38.05601302728199,0.5121501098436059,9.881871369161223,0.10698097606636355,0.38478151255346554,62.01627548469483,0.6173109603013824,2.7997087091821635,0.029769319870830868,19.819343103160822,0.05731987185363156,0.046665421587683484,156.35566231247077,0.1446830136412724,0.24176160807640698,5.403217692228254,15.446876971851237,600.0085498101674,0.022891199596312597,20.535769281269108,0.29236382564562297,0.03938655957124046,0.03917962033293443,4.95902984786253,8.113246042565795,14.044320278858939
0.018572942741449095,0.24369820686796154,0.9392335807424477,0.04961052664847451,2.129624733924124,0.16959772312673033,0.06187773333641552,31.314275070827907,0.26475163321418366,0.021230066148530645,1.9314641866658093,11.311450931792942,4.562218044299561,94.08074506978583,0.2698235043908687,0.02691823876355762,0.09541225540110465,0.01608024429068238,1.1236970620320275,0.04938547127011314,5.984227451688388,9.807318540422438,1.478305819628169,30.18119667614052,0.7551177611871878,1.6798624470886159,3.823029888778343,0.11561064712960728,0.37118911604959703,0.6372527677206564,0.10938462244477286,1.0773619949627102,3.3321002983802623,0.48069282493327287,0.616920660643615,14.312231429182498,1.1411807366313418,0.5814731981474004,0.33281011356117035,0.012227524581634952,0.7081512994552451,0.16726699038408344,0.326175166773077,0.07280521737314875,2.096030617246352,0.5771400681920299,5.934240700744899,17.15536961294082,0.6138063748327452,5.875622364003854,2.6421833174451312,26.564387008845323,0.2229384464291713,0.9043654016197715,419.75028325201305,0.5131251081868488,0.0023914037055175227,2.8255432773695004,29.504875025502983,260.17116173776293,48.75575964986872,0.005603262024287782,0.5175733986112463,3.3703376570701935,0.43140867796923127,1.4282037924979176,21.991068825556845,8.307581991413505,55.62506782272786,0.17663676038127096,16.341610945157466,0.6932109610693441,0.002475391850726591,14.72954414321924,48.83042771678419,0.6114819370716782,56.82905423427856,0.12365845910352272,0.30738276312713153,38.75180074911539,0.5434657522507975,1.895023641879921,0.29208968911907185,10.095491957413087,0.16277117968790253,0.2456556627255947,26.354765056473703,0.06649500631408801,0.2809617138394355,4.581134357744556,12.173431215419658,308.7896815493732,0.09457062439042217,138.41140079002,0.13521704206077637,0.014252897788982855,0.014562190967781967,2.276516085637916,4.762204497108049,31.828001407642777
